id_pedido,data_pedido,ano,mes,nome_mes,segmento,regiao,estado,cidade,categoria,subcategoria,nome_produto,modo_envio,dias_entrega,vendas,quantidade,desconto,lucro,margem_lucro
CA-2014-105165,2014-09-07,2014,9,Sep,Home Office,Central,Texas,Houston,Móveis,Mesas,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Primeira Classe,3,200.795,1,0.3,-22.948,-11.43
CA-2014-105165,2014-09-07,2014,9,Sep,Home Office,Central,Texas,Houston,Tecnologia,Acessórios,Belkin Standard 104 key USB Keyboard,Primeira Classe,3,46.688,4,0.2,-2.918,-6.25
CA-2014-105165,2014-09-07,2014,9,Sep,Home Office,Central,Texas,Houston,Papelaria,Arte,Dixon Ticonderoga Core-Lock Colored Pencils,Primeira Classe,3,21.864,3,0.2,3.5529,16.25
CA-2017-147452,2017-09-30,2017,9,Sep,Corporativo,Oeste,Washington,Seattle,Papelaria,Papel,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Primeira Classe,3,11.76,2,0.0,5.7624,49.0
CA-2017-147452,2017-09-30,2017,9,Sep,Corporativo,Oeste,Washington,Seattle,Papelaria,Papel,Xerox 1882,Primeira Classe,3,167.94,3,0.0,82.2906,49.0
CA-2017-147452,2017-09-30,2017,9,Sep,Corporativo,Oeste,Washington,Seattle,Papelaria,Eletrodomésticos,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Primeira Classe,3,3.89,1,0.0,1.0114,26.0
US-2017-114657,2017-11-16,2017,11,Nov,Home Office,Leste,New York,Yonkers,Tecnologia,Máquinas,Hewlett-Packard 300S Scientific Calculator,Padrão,5,52.44,4,0.0,24.1224,46.0
CA-2017-144484,2017-09-11,2017,9,Sep,Consumidor,Oeste,California,San Francisco,Móveis,Mobiliário,"6"" Cubicle Wall Clock, Black",Mesmo Dia,0,32.36,4,0.0,11.6496,36.0
CA-2017-144484,2017-09-11,2017,9,Sep,Consumidor,Oeste,California,San Francisco,Papelaria,Eletrodomésticos,Kensington 4 Outlet MasterPiece Compact Power Control Center,Mesmo Dia,0,406.6,5,0.0,113.848,28.0
CA-2017-125913,2017-01-16,2017,1,Jan,Corporativo,Oeste,California,Los Angeles,Móveis,Mobiliário,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Mesmo Dia,0,27.92,4,0.0,8.0968,29.0
CA-2017-125913,2017-01-16,2017,1,Jan,Corporativo,Oeste,California,Los Angeles,Móveis,Mesas,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Mesmo Dia,0,399.672,7,0.2,-14.9877,-3.75
US-2016-158309,2016-11-26,2016,11,Nov,Home Office,Sul,Florida,Miami,Papelaria,Fichários,Zipper Ring Binder Pockets,Primeira Classe,3,3.744,4,0.7,-2.6208,-70.0
CA-2015-162887,2015-11-07,2015,11,Nov,Consumidor,Leste,Vermont,Burlington,Móveis,Cadeiras,Safco Contoured Stacking Chairs,Segunda Classe,2,715.2,3,0.0,178.8,25.0
CA-2017-147333,2017-12-14,2017,12,Dec,Corporativo,Sul,Arkansas,Fayetteville,Tecnologia,Acessórios,Microsoft Sculpt Comfort Mouse,Padrão,6,159.8,4,0.0,70.312,44.0
CA-2017-147333,2017-12-14,2017,12,Dec,Corporativo,Sul,Arkansas,Fayetteville,Tecnologia,Acessórios,Kingston Digital DataTraveler 16GB USB 2.0,Padrão,6,44.75,5,0.0,8.5025,19.0
CA-2014-113859,2014-09-13,2014,9,Sep,Home Office,Central,Texas,Odessa,Móveis,Cadeiras,"Padded Folding Chairs, Black, 4/Carton",Padrão,4,340.116,6,0.3,-9.7176,-2.86
CA-2014-159681,2014-12-07,2014,12,Dec,Consumidor,Sul,Virginia,Virginia Beach,Papelaria,Papel,Xerox 1909,Padrão,6,105.52,4,0.0,48.5392,46.0
US-2017-104094,2017-09-07,2017,9,Sep,Consumidor,Central,Wisconsin,Milwaukee,Tecnologia,Acessórios,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Padrão,4,13.48,1,0.0,1.8872,14.0
CA-2017-152709,2017-10-07,2017,10,Oct,Consumidor,Central,Michigan,Detroit,Papelaria,Armazenamento,"SAFCO Mobile Desk Side File, Wire Frame",Padrão,5,85.52,2,0.0,22.2352,26.0
CA-2015-105158,2015-09-05,2015,9,Sep,Corporativo,Central,Minnesota,Rochester,Móveis,Mobiliário,Longer-Life Soft White Bulbs,Padrão,5,6.16,2,0.0,2.9568,48.0
CA-2015-105158,2015-09-05,2015,9,Sep,Corporativo,Central,Minnesota,Rochester,Papelaria,Papel,Xerox 1881,Padrão,5,36.84,3,0.0,17.3148,47.0
CA-2014-133424,2014-03-30,2014,3,Mar,Corporativo,Oeste,Washington,Seattle,Papelaria,Armazenamento,Sterilite Show Offs Storage Containers,Padrão,5,15.84,3,0.0,0.0,0.0
CA-2014-133424,2014-03-30,2014,3,Mar,Corporativo,Oeste,Washington,Seattle,Papelaria,Etiquetas,Avery 490,Padrão,5,44.4,3,0.0,22.2,50.0
CA-2017-105991,2017-05-05,2017,5,May,Consumidor,Oeste,Colorado,Louisville,Papelaria,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Primeira Classe,1,21.24,9,0.2,7.434,35.0
CA-2017-105991,2017-05-05,2017,5,May,Consumidor,Oeste,Colorado,Louisville,Papelaria,Fichários,"Avery Durable Slant Ring Binders, No Labels",Primeira Classe,1,9.552,8,0.7,-7.3232,-76.67
CA-2017-105991,2017-05-05,2017,5,May,Consumidor,Oeste,Colorado,Louisville,Móveis,Estantes,Bestar Classic Bookcase,Primeira Classe,1,89.991,3,0.7,-152.9847,-170.0
US-2017-136784,2017-04-30,2017,4,Apr,Home Office,Oeste,California,San Francisco,Papelaria,Papel,Xerox 1919,Padrão,5,163.96,4,0.0,80.3404,49.0
CA-2014-146283,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,Houston,Papelaria,Papel,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Padrão,7,17.904,2,0.2,6.2664,35.0
CA-2014-146283,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,Houston,Móveis,Cadeiras,SAFCO Arco Folding Chair,Padrão,7,966.7,5,0.3,-13.81,-1.43
CA-2014-146283,2014-09-08,2014,9,Sep,Consumidor,Central,Texas,Houston,Papelaria,Papel,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Padrão,7,182.112,6,0.2,61.4628,33.75
CA-2017-151218,2017-06-20,2017,6,Jun,Consumidor,Sul,Florida,Miami,Papelaria,Armazenamento,Plastic Stacking Crates & Casters,Primeira Classe,3,4.464,1,0.2,0.3348,7.5
CA-2015-111073,2015-12-26,2015,12,Dec,Consumidor,Leste,Ohio,Medina,Móveis,Mesas,KI Adjustable-Height Table,Padrão,4,51.588,1,0.4,-15.4764,-30.0
CA-2017-144883,2017-08-15,2017,8,Aug,Corporativo,Central,Minnesota,Roseville,Papelaria,Etiquetas,Avery 495,Padrão,4,50.4,8,0.0,23.184,46.0
CA-2017-142174,2017-03-04,2017,3,Mar,Consumidor,Central,Texas,Houston,Papelaria,Papel,Xerox 1934,Padrão,5,89.568,2,0.2,32.4684,36.25
CA-2017-108791,2017-07-27,2017,7,Jul,Consumidor,Leste,New York,Yonkers,Móveis,Mobiliário,Tensor Computer Mounted Lamp,Padrão,4,14.89,1,0.0,4.0203,27.0
CA-2017-108791,2017-07-27,2017,7,Jul,Consumidor,Leste,New York,Yonkers,Tecnologia,Telefones,Nortel Networks T7316 E Nt8 B27,Padrão,4,543.92,8,0.0,135.98,25.0
CA-2016-106656,2016-09-23,2016,9,Sep,Corporativo,Oeste,California,San Diego,Papelaria,Envelopes,Poly String Tie Envelopes,Primeira Classe,3,4.08,2,0.0,1.9176,47.0
CA-2016-106656,2016-09-23,2016,9,Sep,Corporativo,Oeste,California,San Diego,Papelaria,Etiquetas,Avery 51,Primeira Classe,3,18.9,3,0.0,8.694,46.0
CA-2016-113831,2016-05-30,2016,5,May,Corporativo,Sul,Virginia,Springfield,Móveis,Mesas,Hon Rectangular Conference Tables,Padrão,4,2275.5,10,0.0,386.835,17.0
CA-2016-113831,2016-05-30,2016,5,May,Corporativo,Sul,Virginia,Springfield,Tecnologia,Acessórios,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Padrão,4,1979.7,6,0.0,653.301,33.0
CA-2016-113831,2016-05-30,2016,5,May,Corporativo,Sul,Virginia,Springfield,Papelaria,Etiquetas,Avery 473,Padrão,4,62.1,6,0.0,29.808,48.0
US-2014-139500,2014-11-16,2014,11,Nov,Consumidor,Central,Illinois,Decatur,Móveis,Cadeiras,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Padrão,4,37.296,2,0.3,-1.0656,-2.86
US-2014-166310,2014-09-21,2014,9,Sep,Home Office,Central,Texas,Garland,Móveis,Mobiliário,Dana Swing-Arm Lamps,Primeira Classe,2,8.544,2,0.6,-7.476,-87.5
US-2016-168410,2016-02-21,2016,2,Feb,Corporativo,Leste,New York,Oceanside,Móveis,Mobiliário,9-3/4 Diameter Round Wall Clock,Padrão,5,68.95,5,0.0,28.959,42.0
US-2016-168410,2016-02-21,2016,2,Feb,Corporativo,Leste,New York,Oceanside,Papelaria,Armazenamento,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Padrão,5,296.37,3,0.0,80.0199,27.0
US-2016-168410,2016-02-21,2016,2,Feb,Corporativo,Leste,New York,Oceanside,Tecnologia,Telefones,iOttie HLCRIO102 Car Mount,Padrão,5,39.98,2,0.0,1.999,5.0
CA-2017-131254,2017-11-19,2017,11,Nov,Consumidor,Central,Texas,Houston,Móveis,Cadeiras,"Global Wood Trimmed Manager's Task Chair, Khaki",Primeira Classe,2,191.058,3,0.3,-46.3998,-24.29
CA-2017-131254,2017-11-19,2017,11,Nov,Consumidor,Central,Texas,Houston,Papelaria,Arte,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Primeira Classe,2,13.04,5,0.2,3.912,30.0
CA-2017-131254,2017-11-19,2017,11,Nov,Consumidor,Central,Texas,Houston,Papelaria,Fichários,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Primeira Classe,2,1525.188,6,0.8,-2287.782,-150.0
CA-2016-123414,2016-08-21,2016,8,Aug,Home Office,Sul,North Carolina,Greenville,Papelaria,Etiquetas,Avery 49,Padrão,6,9.216,4,0.2,3.3408,36.25
CA-2016-123414,2016-08-21,2016,8,Aug,Home Office,Sul,North Carolina,Greenville,Papelaria,Suprimentos,"Acme 10"" Easy Grip Assistive Scissors",Padrão,6,28.048,2,0.2,3.506,12.5
CA-2017-137876,2017-04-30,2017,4,Apr,Corporativo,Oeste,California,San Francisco,Móveis,Mobiliário,"Seth Thomas 16"" Steel Case Clock",Padrão,5,64.96,2,0.0,21.4368,33.0
CA-2017-137876,2017-04-30,2017,4,Apr,Corporativo,Oeste,California,San Francisco,Papelaria,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Padrão,5,30.56,4,0.0,14.9744,49.0
CA-2016-154060,2016-05-02,2016,5,May,Consumidor,Sul,North Carolina,Greensboro,Móveis,Cadeiras,"Global Stack Chair without Arms, Black",Padrão,6,187.056,9,0.2,11.691,6.25
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Móveis,Mobiliário,"Eldon Expressions Wood Desk Accessories, Oak",Primeira Classe,3,11.808,2,0.2,1.3284,11.25
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Móveis,Mobiliário,Eldon 500 Class Desk Accessories,Primeira Classe,3,9.656,1,0.2,1.5691,16.25
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Papelaria,Papel,Xerox 1996,Primeira Classe,3,20.736,4,0.2,7.2576,35.0
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Papelaria,Fichários,Ibico Plastic Spiral Binding Combs,Primeira Classe,3,27.36,3,0.7,-21.888,-80.0
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Móveis,Mesas,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Primeira Classe,3,2314.116,7,0.4,-1002.7836,-43.33
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Papelaria,Fichários,Lock-Up Easel 'Spel-Binder',Primeira Classe,3,34.236,4,0.7,-26.2476,-76.67
US-2017-162558,2017-10-02,2017,10,Oct,Home Office,Sul,Tennessee,Knoxville,Móveis,Mobiliário,"Eldon Image Series Desk Accessories, Ebony",Primeira Classe,3,19.76,2,0.2,5.928,30.0
CA-2017-134439,2017-09-18,2017,9,Sep,Consumidor,Central,Nebraska,Grand Island,Papelaria,Papel,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Segunda Classe,5,15.96,2,0.0,7.98,50.0
CA-2015-119508,2015-12-04,2015,12,Dec,Consumidor,Oeste,California,Lakewood,Papelaria,Arte,Avery Hi-Liter Fluorescent Desk Style Markers,Padrão,5,16.9,5,0.0,6.253,37.0
CA-2015-119508,2015-12-04,2015,12,Dec,Consumidor,Oeste,California,Lakewood,Móveis,Mobiliário,"Eldon Image Series Desk Accessories, Burgundy",Padrão,5,25.08,6,0.0,9.0288,36.0
CA-2015-152681,2015-01-17,2015,1,Jan,Corporativo,Leste,Massachusetts,Lawrence,Papelaria,Arte,Avery Fluorescent Highlighter Four-Color Set,Padrão,5,6.68,2,0.0,2.004,30.0
CA-2014-130813,2014-01-06,2014,1,Jan,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,Xerox 225,Segunda Classe,2,19.44,3,0.0,9.3312,48.0
CA-2015-120320,2015-03-05,2015,3,Mar,Consumidor,Central,Texas,Houston,Tecnologia,Telefones,Cisco SPA525G2 IP Phone - Wireless,Padrão,4,31.92,2,0.2,2.394,7.5
CA-2016-111941,2016-12-25,2016,12,Dec,Consumidor,Leste,New York,New York City,Papelaria,Fichários,GBC Premium Transparent Covers with Diagonal Lined Pattern,Segunda Classe,3,33.568,2,0.2,11.7488,35.0
CA-2016-123120,2016-09-04,2016,9,Sep,Consumidor,Leste,New York,New York City,Móveis,Mobiliário,"Howard Miller 16"" Diameter Gallery Wall Clock",Padrão,4,63.94,1,0.0,24.9366,39.0
CA-2016-123120,2016-09-04,2016,9,Sep,Consumidor,Leste,New York,New York City,Papelaria,Fichários,Plastic Binding Combs,Padrão,4,60.6,5,0.2,20.4525,33.75
CA-2016-123120,2016-09-04,2016,9,Sep,Consumidor,Leste,New York,New York City,Papelaria,Suprimentos,Acme Preferred Stainless Steel Scissors,Padrão,4,22.72,4,0.0,6.5888,29.0
CA-2014-103331,2014-08-26,2014,8,Aug,Consumidor,Leste,Delaware,Newark,Móveis,Mobiliário,Acrylic Self-Standing Desk Frames,Padrão,6,10.68,4,0.0,4.0584,38.0
CA-2014-103331,2014-08-26,2014,8,Aug,Consumidor,Leste,Delaware,Newark,Papelaria,Papel,Xerox 1978,Padrão,6,17.34,3,0.0,8.4966,49.0
CA-2014-103331,2014-08-26,2014,8,Aug,Consumidor,Leste,Delaware,Newark,Papelaria,Papel,Avoid Verbal Orders Carbonless Minifold Book,Padrão,6,3.38,1,0.0,1.5548,46.0
CA-2015-169278,2015-05-21,2015,5,May,Corporativo,Oeste,Washington,Seattle,Papelaria,Fichários,Ibico Plastic and Wire Spiral Binding Combs,Padrão,4,26.976,4,0.2,8.7672,32.5
CA-2017-111577,2017-10-16,2017,10,Oct,Corporativo,Oeste,Arizona,Scottsdale,Papelaria,Papel,Green Bar Computer Printout Paper,Padrão,5,307.776,7,0.2,111.5688,36.25
CA-2015-146486,2015-11-09,2015,11,Nov,Consumidor,Leste,New York,Oceanside,Papelaria,Armazenamento,Tennsco Industrial Shelving,Segunda Classe,5,244.55,5,0.0,4.891,2.0
CA-2015-146486,2015-11-09,2015,11,Nov,Consumidor,Leste,New York,Oceanside,Papelaria,Envelopes,Poly String Tie Envelopes,Segunda Classe,5,12.24,6,0.0,5.7528,47.0
CA-2015-146486,2015-11-09,2015,11,Nov,Consumidor,Leste,New York,Oceanside,Tecnologia,Acessórios,AmazonBasics 3-Button USB Wired Mouse,Segunda Classe,5,13.98,2,0.0,6.0114,43.0
CA-2015-146486,2015-11-09,2015,11,Nov,Consumidor,Leste,New York,Oceanside,Tecnologia,Acessórios,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Segunda Classe,5,899.95,5,0.0,53.997,6.0
US-2014-168501,2014-11-21,2014,11,Nov,Corporativo,Central,Texas,Dallas,Papelaria,Envelopes,Poly String Tie Envelopes,Padrão,6,1.632,1,0.2,0.5508,33.75
US-2014-168501,2014-11-21,2014,11,Nov,Corporativo,Central,Texas,Dallas,Tecnologia,Telefones,RCA Visys Integrated PBX 8-Line Router,Padrão,6,267.96,5,0.2,16.7475,6.25
CA-2015-112053,2015-10-11,2015,10,Oct,Consumidor,Leste,New York,Rochester,Tecnologia,Acessórios,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Segunda Classe,2,31.95,1,0.0,2.2365,7.0
CA-2017-108539,2017-03-21,2017,3,Mar,Consumidor,Oeste,California,Los Angeles,Papelaria,Armazenamento,Adjustable Depth Letter/Legal Cart,Segunda Classe,2,725.84,4,0.0,210.4936,29.0
CA-2017-108539,2017-03-21,2017,3,Mar,Consumidor,Oeste,California,Los Angeles,Papelaria,Fichários,"Avery Durable Plastic 1"" Binders",Segunda Classe,2,10.896,3,0.2,3.9498,36.25
CA-2017-108539,2017-03-21,2017,3,Mar,Consumidor,Oeste,California,Los Angeles,Papelaria,Fichários,Pressboard Data Binders by Wilson Jones,Segunda Classe,2,8.544,2,0.2,2.8836,33.75
CA-2015-149811,2015-01-04,2015,1,Jan,Corporativo,Central,Minnesota,Woodbury,Papelaria,Fichários,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Padrão,6,32.34,3,0.0,15.5232,48.0
CA-2015-149811,2015-01-04,2015,1,Jan,Corporativo,Central,Minnesota,Woodbury,Papelaria,Papel,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Padrão,6,39.9,5,0.0,19.95,50.0
US-2017-103814,2017-12-09,2017,12,Dec,Consumidor,Central,Illinois,Park Ridge,Papelaria,Papel,Xerox 1884,Padrão,7,143.856,9,0.2,48.5514,33.75
CA-2016-123932,2016-09-06,2016,9,Sep,Corporativo,Central,Texas,Dallas,Papelaria,Papel,Advantus Motivational Note Cards,Padrão,6,41.92,4,0.2,15.196,36.25
CA-2016-123932,2016-09-06,2016,9,Sep,Corporativo,Central,Texas,Dallas,Tecnologia,Telefones,AT&T CL83451 4-Handset Telephone,Padrão,6,329.584,2,0.2,37.0782,11.25
US-2016-101616,2016-09-03,2016,9,Sep,Corporativo,Sul,Louisiana,Monroe,Papelaria,Fichários,Heavy-Duty E-Z-D Binders,Primeira Classe,3,87.28,8,0.0,41.0216,47.0
CA-2014-113768,2014-05-13,2014,5,May,Corporativo,Oeste,California,Los Angeles,Móveis,Cadeiras,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Padrão,6,279.456,6,0.2,20.9592,7.5
CA-2014-113768,2014-05-13,2014,5,May,Corporativo,Oeste,California,Los Angeles,Papelaria,Papel,EcoTones Memo Sheets,Padrão,6,8.0,2,0.0,3.84,48.0
CA-2016-138037,2016-09-29,2016,9,Sep,Consumidor,Oeste,California,San Francisco,Papelaria,Fichários,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Padrão,4,27.24,5,0.2,9.534,35.0
CA-2014-150490,2014-08-05,2014,8,Aug,Consumidor,Oeste,California,San Francisco,Tecnologia,Acessórios,Logitech Desktop MK120 Mouse and keyboard Combo,Padrão,6,16.36,1,0.0,1.636,10.0
CA-2014-150490,2014-08-05,2014,8,Aug,Consumidor,Oeste,California,San Francisco,Papelaria,Armazenamento,Akro Stacking Bins,Padrão,6,15.78,2,0.0,0.6312,4.0
CA-2014-150490,2014-08-05,2014,8,Aug,Consumidor,Oeste,California,San Francisco,Papelaria,Arte,Boston KS Multi-Size Manual Pencil Sharpener,Padrão,6,45.98,2,0.0,12.8744,28.0
US-2017-126060,2017-04-14,2017,4,Apr,Corporativo,Sul,North Carolina,Fayetteville,Móveis,Estantes,Sauder Cornerstone Collection Library,Padrão,4,198.272,8,0.2,-32.2192,-16.25
CA-2017-100951,2017-06-09,2017,6,Jun,Corporativo,Central,Texas,Dallas,Papelaria,Armazenamento,Standard Rollaway File with Lock,Primeira Classe,1,720.76,5,0.2,54.057,7.5
CA-2016-122017,2016-12-29,2016,12,Dec,Consumidor,Central,Kansas,Wichita,Móveis,Mobiliário,"Executive Impressions 10"" Spectator Wall Clock",Padrão,4,70.56,6,0.0,23.9904,34.0
CA-2016-122017,2016-12-29,2016,12,Dec,Consumidor,Central,Kansas,Wichita,Papelaria,Eletrodomésticos,Belkin 8 Outlet Surge Protector,Padrão,4,81.96,2,0.0,22.9488,28.0
CA-2014-123477,2014-01-18,2014,1,Jan,Corporativo,Oeste,Oregon,Springfield,Papelaria,Eletrodomésticos,Fellowes Mighty 8 Compact Surge Protector,Segunda Classe,3,64.864,4,0.2,6.4864,10.0
CA-2016-107790,2016-11-20,2016,11,Nov,Consumidor,Central,Texas,Houston,Tecnologia,Telefones,Wireless Extenders zBoost YX545 SOHO Signal Booster,Padrão,4,151.192,1,0.2,13.2293,8.75
CA-2017-158071,2017-06-10,2017,6,Jun,Consumidor,Oeste,Washington,Seattle,Tecnologia,Telefones,"Logitech B530 USB Headset - headset - Full size, Binaural",Padrão,5,88.776,3,0.2,7.7679,8.75
CA-2017-158071,2017-06-10,2017,6,Jun,Consumidor,Oeste,Washington,Seattle,Papelaria,Etiquetas,Avery 512,Padrão,5,11.56,4,0.0,5.4332,47.0
CA-2017-158071,2017-06-10,2017,6,Jun,Consumidor,Oeste,Washington,Seattle,Papelaria,Armazenamento,Personal File Boxes with Fold-Down Carry Handle,Padrão,5,15.58,1,0.0,3.895,25.0
CA-2017-147403,2017-09-10,2017,9,Sep,Corporativo,Leste,Ohio,Akron,Papelaria,Papel,Xerox 1906,Primeira Classe,3,85.056,3,0.2,28.7064,33.75
US-2017-136721,2017-04-08,2017,4,Apr,Corporativo,Central,Michigan,Oak Park,Móveis,Mobiliário,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Padrão,4,273.96,2,0.0,71.2296,26.0
US-2017-136721,2017-04-08,2017,4,Apr,Corporativo,Central,Michigan,Oak Park,Móveis,Mobiliário,Luxo Professional Combination Clamp-On Lamps,Padrão,4,306.9,3,0.0,79.794,26.0
CA-2015-118738,2015-10-24,2015,10,Oct,Corporativo,Central,Texas,Houston,Papelaria,Papel,Xerox 1999,Padrão,6,15.552,3,0.2,5.4432,35.0
CA-2015-118738,2015-10-24,2015,10,Oct,Corporativo,Central,Texas,Houston,Móveis,Mesas,KI Conference Tables,Padrão,6,347.361,7,0.3,-69.4722,-20.0
CA-2015-118738,2015-10-24,2015,10,Oct,Corporativo,Central,Texas,Houston,Papelaria,Papel,Xerox 2,Padrão,6,10.368,2,0.2,3.6288,35.0
CA-2017-134152,2017-05-27,2017,5,May,Corporativo,Oeste,Washington,Seattle,Tecnologia,Acessórios,Logitech Desktop MK120 Mouse and keyboard Combo,Padrão,4,98.16,6,0.0,9.816,10.0
CA-2017-134152,2017-05-27,2017,5,May,Corporativo,Oeste,Washington,Seattle,Papelaria,Arte,Staples in misc. colors,Padrão,4,31.44,3,0.0,7.86,25.0
CA-2014-125542,2014-12-05,2014,12,Dec,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Envelopes,Cameo Buff Policy Envelopes,Primeira Classe,2,348.488,7,0.2,117.6147,33.75
CA-2014-125542,2014-12-05,2014,12,Dec,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Armazenamento,Fellowes Bankers Box Recycled Super Stor/Drawer,Primeira Classe,2,172.736,4,0.2,-30.2288,-17.5
CA-2016-136021,2016-08-14,2016,8,Aug,Consumidor,Oeste,California,Los Angeles,Papelaria,Papel,Array Memo Cubes,Padrão,4,15.54,3,0.0,7.6146,49.0
CA-2016-136021,2016-08-14,2016,8,Aug,Consumidor,Oeste,California,Los Angeles,Tecnologia,Máquinas,Texas Instruments TI-34 Scientific Calculator,Padrão,4,105.552,6,0.2,35.6238,33.75
CA-2016-149195,2016-09-05,2016,9,Sep,Corporativo,Central,Texas,Houston,Papelaria,Papel,Xerox 202,Segunda Classe,2,25.92,5,0.2,9.072,35.0
CA-2016-149195,2016-09-05,2016,9,Sep,Corporativo,Central,Texas,Houston,Papelaria,Grampos,Staples,Segunda Classe,2,15.808,8,0.2,5.3352,33.75
CA-2016-149195,2016-09-05,2016,9,Sep,Corporativo,Central,Texas,Houston,Papelaria,Papel,Xerox 1930,Segunda Classe,2,10.368,2,0.2,3.7584,36.25
CA-2017-161410,2017-06-26,2017,6,Jun,Consumidor,Leste,Pennsylvania,Philadelphia,Tecnologia,Telefones,Bose SoundLink Bluetooth Speaker,Padrão,7,358.2,3,0.4,41.79,11.67
CA-2017-161410,2017-06-26,2017,6,Jun,Consumidor,Leste,Pennsylvania,Philadelphia,Tecnologia,Telefones,Plantronics Voyager Pro HD - Bluetooth Headset,Padrão,7,545.916,14,0.4,72.7888,13.33
CA-2017-152786,2017-03-12,2017,3,Mar,Consumidor,Sul,Arkansas,Rogers,Papelaria,Fichários,Avery Non-Stick Binders,Padrão,5,40.41,9,0.0,18.5886,46.0
CA-2017-164707,2017-02-18,2017,2,Feb,Corporativo,Oeste,California,Los Angeles,Tecnologia,Telefones,iHome FM Clock Radio with Lightning Dock,Segunda Classe,3,167.976,3,0.2,10.4985,6.25
CA-2017-164707,2017-02-18,2017,2,Feb,Corporativo,Oeste,California,Los Angeles,Tecnologia,Acessórios,Memorex Micro Travel Drive 32 GB,Segunda Classe,3,109.53,3,0.0,47.0979,43.0
CA-2017-164707,2017-02-18,2017,2,Feb,Corporativo,Oeste,California,Los Angeles,Papelaria,Etiquetas,Avery 493,Segunda Classe,3,9.82,2,0.0,4.8118,49.0
CA-2017-163874,2017-11-10,2017,11,Nov,Corporativo,Oeste,Washington,Seattle,Papelaria,Fichários,GBC Imprintable Covers,Segunda Classe,2,26.352,3,0.2,9.5526,36.25
US-2014-123183,2014-11-19,2014,11,Nov,Corporativo,Leste,Delaware,Wilmington,Papelaria,Etiquetas,Avery 480,Padrão,6,22.5,6,0.0,10.8,48.0
US-2014-123183,2014-11-19,2014,11,Nov,Corporativo,Leste,Delaware,Wilmington,Papelaria,Etiquetas,Avery 499,Padrão,6,9.96,2,0.0,4.5816,46.0
